311,110,101
592,173,219
608,183,225
565,157,208
608,183,225
536,141,195
544,145,199
576,164,212
633,198,235
567,159,208
572,161,211
617,188,229
589,171,218
596,176,220
625,193,232
607,182,225
602,179,223
600,177,223
591,172,219
601,179,222
536,140,196
580,166,214
633,199,234
650,207,243
593,174,219
575,164,211
563,157,206
554,151,203
591,173,218
612,185,227
551,150,201
581,167,214
577,165,212
589,172,217
562,156,206
613,186,227
640,202,238
587,171,216
607,183,224
556,152,204
566,158,208
579,166,213
604,180,224
588,171,217
622,192,230
612,185,227
584,169,215
618,189,229
577,165,212
584,169,215
603,180,223
550,148,202
607,182,225
578,166,212
605,181,224
534,139,195
599,178,221
575,164,211
583,168,215
630,196,234
617,188,229
607,182,225
610,183,227
554,151,203
616,188,228
566,158,208
548,148,200
616,187,229
621,191,230
585,169,216
630,197,233
588,171,217
561,154,207
621,190,231
594,175,219
546,147,199
575,164,211
609,184,225
595,175,220
633,198,235
579,166,213
610,184,226
543,145,198
592,173,219
597,176,221
637,200,237
613,186,227
618,189,229
584,169,215
599,177,222
581,167,214
614,186,228
576,164,212
610,184,226
586,170,216
571,161,210
596,176,220
655,210,245
582,167,215
639,202,237
642,203,239
571,161,210
646,206,240
547,147,200
630,195,235
589,171,218
578,164,214
610,184,226
626,193,233
548,148,200
642,203,239
600,178,222
592,174,218
594,174,220
563,157,206
559,154,205
587,170,217
599,178,221
566,158,208
605,181,224
631,197,234
612,185,227
550,149,201
613,186,227
615,187,228
592,174,218
542,144,198
623,191,232
615,187,228
587,171,216
597,177,220
580,166,214
592,173,219
608,183,225
600,179,221
558,154,204
622,191,231
588,171,217
584,169,215
579,166,213
552,150,202
592,173,219
557,153,204
625,192,233
626,193,233
632,196,236
607,183,224
580,166,214
558,154,204
624,192,232
584,168,216
579,166,213
604,181,223
610,184,226
602,179,223
629,195,234
547,147,200
641,202,239
622,191,231
562,156,206
654,209,245
604,180,224
609,183,226
569,160,209
594,174,220
600,178,222
563,157,206
636,199,237
622,191,231
540,143,197
629,195,234
599,177,222
554,151,203
565,158,207
601,178,223
599,177,222
549,148,201
557,153,204
565,157,208
578,165,213
614,186,228
626,193,233
578,165,213
577,164,213
588,171,217
613,186,227
597,176,221
559,154,205
539,142,197
623,192,231
581,167,214
542,144,198
547,147,200
589,171,218
519,131,188
594,175,219
615,188,227
589,172,217
566,158,208
554,151,203
592,173,219
680,225,255
623,191,232
569,160,209
582,167,215
583,168,215
593,174,219
553,150,203
590,172,218
623,192,231
585,169,216
633,197,236
593,175,218
523,133,190
540,144,196
563,156,207
622,191,231
557,152,205
593,174,219
562,156,206
589,171,218
612,185,227
632,197,235
655,211,244
638,200,238
570,160,210
614,187,227
591,173,218
569,160,209
629,195,234
588,171,217
561,155,206
601,178,223
635,199,236
584,169,215
652,208,244
562,156,206
607,182,225
581,167,214
