1774,461,713
1883,525,758
1860,512,748
1874,518,756
1872,519,753
1885,525,760
1967,573,794
1888,528,760
1823,490,733
1884,526,758
1859,511,748
1926,550,776
1925,549,776
1912,541,771
1915,544,771
1850,506,744
1823,489,734
1829,494,735
1840,499,741
1854,508,746
1848,504,744
1971,576,795
1821,489,732
1873,518,755
1898,534,764
1944,560,784
1834,496,738
1906,537,769
1914,543,771
1857,510,747
1958,568,790
1822,490,732
1832,495,737
1864,514,750
1897,533,764
1854,509,745
1863,513,750
1878,522,756
1793,472,721
1839,499,740
2027,610,817
1804,479,725
1833,496,737
1872,518,754
1913,543,770
1942,560,782
1977,579,798
1819,488,731
1930,552,778
1874,519,755
1907,539,768
1862,512,750
1856,509,747
1987,586,801
1871,518,753
1812,484,728
1860,511,749
1813,484,729
1911,541,770
1821,488,733
1845,502,743
1889,528,761
1842,501,741
1932,554,778
1902,537,765
1906,538,768
1947,563,784
1859,511,748
1788,469,719
1793,472,721
1899,534,765
1898,534,764
1928,551,777
1857,510,747
1862,513,749
1938,557,781
1905,538,767
1782,466,716
1821,488,733
1861,511,750
1857,510,747
1848,504,744
1938,557,781
1864,514,750
1854,508,746
1937,556,781
1874,519,755
1822,489,733
1860,511,749
1942,559,783
1901,535,766
1877,521,756
1891,529,762
1834,496,738
1905,538,767
1826,492,734
1789,470,719
1951,564,787
1956,567,789
1931,554,777
1843,501,742
1849,505,744
1877,521,756
1865,514,751
1899,534,765
1882,524,758
1952,565,787
1904,537,767
1879,521,758
1936,556,780
1857,509,748
1901,535,766
1922,548,774
1816,486,730
1880,524,756
1975,579,796
1961,570,791
1877,522,755
1856,509,747
1867,515,752
1920,546,774
1781,465,716
1836,497,739
1897,533,764
1886,527,759
1862,512,750
1909,540,769
1937,556,781
1892,530,762
1927,550,777
1923,548,775
1987,585,802
1887,527,760
1837,498,739
1952,565,787
1821,488,733
1896,532,764
1882,523,759
1921,547,774
1882,524,758
1770,459,711
1829,493,736
1869,516,753
1913,543,770
1906,539,767
1740,441,699
1897,533,764
1828,492,736
1858,510,748
1983,583,800
1886,527,759
1826,492,734
1926,550,776
1858,511,747
1801,477,724
1883,525,758
1871,518,753
1819,487,732
1924,549,775
1893,530,763
1830,494,736
1909,540,769
1808,481,727
1908,539,769
1870,517,753
1886,526,760
1838,499,739
1840,500,740
1862,514,748
1906,538,768
1924,549,775
1858,510,748
1883,524,759
1898,534,764
1866,514,752
1961,570,791
1837,498,739
1816,485,731
1834,496,738
1873,519,754
1844,502,742
1845,503,742
1918,545,773
1806,480,726
1876,520,756
1835,497,738
1845,503,742
1878,522,756
1852,507,745
1896,532,764
1828,493,735
1980,581,799
1896,532,764
1878,522,756
1812,485,727
1904,538,766
1861,512,749
1879,522,757
1825,491,734
1868,516,752
1914,543,771
1765,456,709
1906,538,768
1853,507,746
1778,463,715
2006,597,809
1865,514,751
1944,560,784
1868,516,752
1890,530,760
1797,475,722
1828,493,735
1999,593,806
1896,533,763
1883,524,759
1923,548,775
1920,546,774
1879,523,756
1876,520,756
1900,535,765
1901,534,767
1875,519,756
1930,552,778
1884,525,759
1927,550,777
1903,537,766
1882,524,758
1966,573,793
1958,569,789
1775,461,714
1842,501,741
1886,527,759
1854,508,746
1865,515,750
1934,554,780
1842,501,741
1845,502,743
1916,544,772
1866,514,752
1886,526,760
1808,481,727
1865,514,751
1870,517,753
1945,561,784
1919,546,773
1900,535,765
1865,514,751
1787,468,719
1834,496,738
1862,512,750
1881,524,757
1813,484,729
1842,501,741
1972,576,796
1927,550,777
1871,518,753
1960,570,790
1877,521,756
1793,472,721
1917,545,772
1858,511,747
1832,495,737
1843,501,742
1928,551,777
1906,538,768
1857,509,748
1784,467,717
1874,520,754
1800,477,723
1910,541,769
1841,500,741
1779,464,715
1887,528,759
1860,511,749
1792,471,721
1856,509,747
1966,574,792
1843,502,741
1813,484,729
2000,593,807
1866,515,751
1928,550,778
1887,527,760
1878,522,756
1845,504,741
1837,498,739
1860,511,749
1834,497,737
1923,548,775
1854,507,747
1914,543,771
1841,501,740
1828,493,735
1832,495,737
1860,511,749
1850,505,745
1941,559,782
1814,484,730
1907,539,768
1881,523,758
1909,540,769
1812,483,729
1824,490,734
1923,548,775
2007,597,810
1937,556,781
1886,527,759
1962,571,791
1877,521,756
1854,508,746
1880,523,757
1815,485,730
1940,558,782
1833,496,737
1792,471,721
1918,546,772
1914,543,771
1918,545,773
1920,547,773
1851,506,745
1935,556,779
1887,527,760
1754,449,705
1844,502,742
1919,545,774
1787,470,717
1877,521,756
1905,537,768
1881,524,757
1854,508,746
1831,495,736
1925,549,776
1884,526,758
1942,559,783
1946,562,784
1777,463,714
1867,516,751
1944,560,784
1946,562,784
1821,488,733
1855,508,747
1854,508,746
1914,542,772
1878,522,756
1995,590,805
1846,503,743
1753,449,704
1908,539,769
1813,484,729
1914,542,772
1779,464,715
1807,480,727
1886,526,760
1922,547,775
1842,501,741
1896,532,764
1913,543,770
1910,541,769
1908,539,769
1885,526,759
1955,566,789
1835,496,739
1780,465,715
1798,475,723
1937,555,782
1798,475,723
1905,537,768
1872,518,754
1830,495,735
1826,491,735
1795,473,722
1872,519,753
1848,504,744
1913,542,771
1775,461,714
1907,538,769
1855,509,746
1880,523,757
1797,474,723
1936,555,781
1847,504,743
1860,511,749
1825,491,734
1850,505,745
1914,543,771
1902,536,766
1889,529,760
1886,527,759
1912,541,771
1782,466,716
1878,522,756
1908,540,768
1914,543,771
1866,515,751
1822,489,733
1891,529,762
1864,514,750
1876,521,755
1899,534,765
1791,471,720
1867,515,752
1811,483,728
1871,519,752
1920,547,773
1888,528,760
1866,515,751
1871,518,753
1909,540,769
1832,494,738
1895,531,764
1921,547,774
1895,532,763
1948,563,785
1904,537,767
1869,517,752
1928,551,777
1933,554,779
1876,521,755
1882,524,758
1905,537,768
1822,489,733
1835,497,738
1958,568,790
1950,563,787
1879,522,757
1880,523,757
1915,543,772
1913,542,771
1902,535,767
1868,516,752
1829,493,736
1841,501,740
1790,471,719
1887,527,760
1889,528,761
1900,535,765
1839,499,740
1916,544,772
1847,504,743
1793,472,721
1857,510,747
1871,518,753
1875,519,756
1815,485,730
1888,527,761
1873,519,754
1817,486,731
1894,531,763
1798,475,723
1858,510,748
1861,512,749
1939,557,782
1840,500,740
1890,529,761
1927,550,777
1874,519,755
1868,515,753
1832,494,738
1899,534,765
1864,514,750
1897,533,764
1751,448,703
1904,537,767
1861,513,748
1958,569,789
1897,532,765
1786,468,718
1876,520,756
1828,493,735
1938,557,781
1946,561,785
1894,531,763
1841,501,740
1875,520,755
1883,526,757
1877,522,755
1810,482,728
1875,521,754
1879,522,757
1967,573,794
1846,503,743
1813,484,729
1992,589,803
1843,502,741
1896,532,764
1877,521,756
1817,486,731
1921,547,774
1833,495,738
1931,553,778
1911,541,770
1882,525,757
1830,494,736
1778,463,715
1840,499,741
1919,546,773
1999,593,806
1926,551,775
1835,497,738
1829,493,736
1870,517,753
1894,532,762
1790,471,719
1861,512,749
1874,519,755
1915,543,772
2007,597,810
1827,492,735
1906,539,767
1865,514,751
1775,462,713
1829,493,736
1834,496,738
1773,461,712
1878,521,757
1922,548,774
1877,521,756
1871,518,753
1814,484,730
1860,511,749
1875,520,755
1762,454,708
1851,506,745
1989,586,803
1803,478,725
2006,597,809
1927,552,775
1861,512,749
1872,518,754
1917,545,772
1956,568,788
1888,527,761
1832,496,736
1848,505,743
1905,537,768
1883,524,759
1828,493,735
1803,478,725
1870,517,753
1966,573,793
1904,537,767
1884,525,759
1953,565,788
1881,524,757
1893,531,762
1886,527,759
1988,586,802
1793,472,721
1840,499,741
1736,438,698
1848,505,743
1842,501,741
1887,528,759
1892,531,761
1878,521,757
1925,549,776
1804,479,725
1790,471,719
1875,521,754
1835,497,738
1880,523,757
1830,494,736
1835,496,739
1898,533,765
1896,532,764
1852,507,745
1939,558,781
1728,434,694
1995,590,805
1742,443,699
1908,539,769
1967,574,793
1864,513,751
1818,487,731
1931,553,778
1914,542,772
1787,469,718
1894,532,762
1846,503,743
1916,544,772
1852,506,746
1834,496,738
1881,523,758
1853,507,746
1852,507,745
1873,518,755
1847,504,743
1861,512,749
1865,515,750
1861,512,749
1806,480,726
1942,560,782
1835,497,738
1894,531,763
1864,513,751
1846,503,743
1776,462,714
1829,494,735
1863,513,750
1887,527,760
1883,525,758
1893,531,762
1862,513,749
1830,494,736
1900,535,765
1903,536,767
1885,527,758
1827,492,735
1763,455,708
2020,605,815
1776,462,714
1914,543,771
1877,521,756
1854,508,746
1754,449,705
1794,473,721
1820,488,732
1899,535,764
1872,519,753
1890,529,761
1832,495,737
1879,522,757
1853,508,745
1834,496,738
1875,520,755
1904,537,767
1870,517,753
1812,483,729
1749,447,702
1895,532,763
1949,563,786
1870,517,753
1841,500,741
1863,513,750
1854,508,746
1825,491,734
1903,537,766
1932,554,778
1821,489,732
1921,547,774
1952,565,787
1829,493,736
1874,520,754
1917,544,773
1940,558,782
1875,520,755
1810,483,727
1789,470,719
1919,547,772
1852,507,745
1870,517,753
1830,494,736
1889,528,761
1834,497,737
1799,476,723
1861,512,749
1839,499,740
1854,508,746
1939,558,781
1835,497,738
1901,535,766
1893,531,762
1911,541,770
1848,505,743
1866,514,752
1888,528,760
1851,506,745
1871,518,753
1836,497,739
1839,500,739
1893,531,762
1980,581,799
1994,592,802
1917,544,773
1902,535,767
1887,527,760
1906,538,768
