922,265,357
1290,380,510
1148,297,451
1213,335,478
1266,365,501
1194,323,471
1234,347,487
1246,354,492
1219,339,480
1194,324,470
1288,379,509
1164,306,458
1269,367,502
1153,300,453
1206,331,475
1172,311,461
1185,318,467
1319,397,522
1257,361,496
1179,315,464
1189,321,468
1228,343,485
1197,326,471
1206,331,475
1224,341,483
1180,316,464
1263,365,498
1241,351,490
1304,388,516
1181,316,465
1248,355,493
1270,368,502
1269,367,502
1259,361,498
1255,359,496
1255,359,496
1273,370,503
1208,332,476
1245,354,491
1142,293,449
1253,359,494
1236,348,488
1239,349,490
1237,349,488
1266,366,500
1193,324,469
1319,397,522
1285,378,507
1210,333,477
1306,389,517
1250,356,494
1210,333,477
1205,330,475
1189,321,468
1181,316,465
1190,322,468
1193,323,470
1177,314,463
1195,324,471
1193,324,469
1188,320,468
1239,350,489
1276,372,504
1278,372,506
1216,337,479
1220,339,481
1205,330,475
1263,364,499
1198,326,472
1306,389,517
1199,327,472
1245,354,491
1206,331,475
1180,315,465
1194,323,471
1154,300,454
1256,360,496
1241,352,489
1264,364,500
1158,302,456
1205,330,475
1217,337,480
1221,339,482
1147,296,451
1185,318,467
1247,355,492
1255,362,493
1197,326,471
1251,357,494
1292,380,512
1311,392,519
1140,292,448
1248,355,493
1254,358,496
1254,360,494
1148,297,451
1253,358,495
1340,410,530
1269,368,501
1256,360,496
1238,350,488
1205,330,475
1250,356,494
1284,376,508
1242,351,491
1156,301,455
1285,376,509
1272,369,503
1168,308,460
1233,347,486
1208,332,476
1267,367,500
1224,341,483
1187,320,467
1270,368,502
1187,320,467
1245,354,491
1274,370,504
1156,301,455
1292,381,511
1280,374,506
1275,371,504
1177,315,462
1202,329,473
1250,357,493
1251,357,494
1204,330,474
1238,349,489
1249,356,493
1180,315,465
1257,361,496
1210,333,477
1267,366,501
1152,299,453
1267,366,501
1212,333,479
1204,330,474
1289,380,509
1245,353,492
1240,351,489
1272,370,502
1242,352,490
1236,348,488
1308,391,517
1213,336,477
1285,376,509
1217,337,480
1224,342,482
1259,363,496
1215,336,479
1173,311,462
1273,370,503
1219,338,481
1204,329,475
1252,358,494
1236,348,488
1164,306,458
1238,349,489
1183,317,466
1219,338,481
1228,344,484
1200,327,473
1238,350,488
1264,365,499
1289,379,510
1168,309,459
1231,345,486
1288,379,509
1252,358,494
1248,355,493
1257,361,496
1212,334,478
1212,335,477
1229,344,485
1249,356,493
1209,333,476
1202,328,474
1201,328,473
1195,324,471
1235,347,488
1273,371,502
1266,366,500
1241,351,490
1283,376,507
1200,327,473
1248,355,493
1222,340,482
1256,360,496
1248,355,493
1214,335,479
1267,367,500
1259,362,497
1207,332,475
1225,342,483
1184,318,466
1194,324,470
1251,357,494
1275,371,504
1215,338,477
1193,323,470
1298,385,513
1226,342,484
1191,323,468
1318,396,522
1214,335,479
1230,344,486
1172,312,460
1202,329,473
1274,370,504
1203,329,474
1170,309,461
1246,354,492
1229,345,484
1226,342,484
1174,312,462
1223,341,482
1243,352,491
1189,321,468
1210,333,477
1206,331,475
1292,381,511
1244,353,491
1237,349,488
1157,302,455
1263,364,499
1199,327,472
1199,327,472
1258,361,497
1243,352,491
1170,309,461
1209,332,477
1204,329,475
1251,357,494
1226,343,483
1213,335,478
1168,308,460
1197,325,472
1235,348,487
1188,320,468
1260,362,498
1200,327,473
1212,333,479
1281,375,506
1238,350,488
1251,357,494
1277,372,505
1245,354,491
1234,346,488
1273,370,503
1212,334,478
1290,380,510
1242,352,490
1229,344,485
1160,304,456
1256,360,496
1263,364,499
1158,303,455
1227,343,484
1212,334,478
1187,320,467
1269,368,501
1182,316,466
1132,288,444
1164,306,458
1230,345,485
1273,370,503
1190,321,469
1226,342,484
1260,363,497
1267,366,501
1266,366,500
1203,329,474
1190,321,469
1213,335,478
1174,312,462
1213,335,478
1256,360,496
1237,349,488
1161,304,457
1191,322,469
1223,340,483
1216,337,479
1231,345,486
1226,343,483
1180,316,464
1216,337,479
1243,353,490
1207,331,476
1223,341,482
1217,337,480
1240,351,489
1273,370,503
1172,311,461
1223,341,482
1268,367,501
1317,397,520
1229,344,485
1250,356,494
1240,351,489
1231,345,486
1191,322,469
1190,321,469
1290,380,510
1209,333,476
1203,329,474
1314,394,520
1203,329,474
