2513,692,1021
2837,780,1157
2754,731,1123
2795,756,1139
2853,789,1164
2871,799,1172
2826,774,1152
2847,786,1161
2888,810,1178
2879,804,1175
2815,767,1148
2827,773,1154
2811,765,1146
2778,746,1132
2770,741,1129
2889,811,1178
2887,809,1178
2730,718,1112
3011,881,1230
2777,745,1132
2868,798,1170
2814,766,1148
2914,824,1190
2852,788,1164
2902,818,1184
2773,742,1131
2885,808,1177
2813,767,1146
2917,826,1191
2791,753,1138
2992,870,1222
2816,768,1148
2826,772,1154
2857,791,1166
2913,824,1189
2783,748,1135
2791,753,1138
2826,774,1152
2808,764,1144
2890,811,1179
2849,787,1162
2866,796,1170
2803,760,1143
2829,775,1154
2803,760,1143
2848,786,1162
2803,760,1143
2927,833,1194
2856,790,1166
2871,800,1171
2819,769,1150
2683,690,1093
2833,777,1156
2842,783,1159
2909,822,1187
2735,720,1115
2884,807,1177
2893,813,1180
2861,794,1167
2859,793,1166
2889,812,1177
2853,789,1164
2819,770,1149
2814,766,1148
2851,788,1163
2835,778,1157
2871,800,1171
2737,721,1116
2848,786,1162
2856,791,1165
2812,766,1146
2870,799,1171
2777,744,1133
2954,847,1207
2793,754,1139
2894,813,1181
2849,787,1162
2843,783,1160
2819,770,1149
2738,722,1116
2821,771,1150
2731,718,1113
2802,760,1142
2824,772,1152
2864,797,1167
2784,750,1134
2850,788,1162
2810,764,1146
2813,766,1147
2828,775,1153
2937,838,1199
2851,789,1162
2954,849,1205
2927,833,1194
2853,789,1164
2892,812,1180
2816,768,1148
2906,820,1186
2916,826,1190
2796,756,1140
2926,831,1195
2882,806,1176
2859,792,1167
2847,785,1162
2728,716,1112
2879,803,1176
2865,796,1169
2864,796,1168
2849,787,1162
2772,743,1129
2713,708,1105
2754,731,1123
2871,800,1171
2737,721,1116
2819,769,1150
2860,794,1166
2848,786,1162
2769,740,1129
2765,738,1127
2827,774,1153
2817,768,1149
2830,775,1155
2832,777,1155
2826,772,1154
2854,789,1165
2820,770,1150
2837,780,1157
2729,716,1113
2848,786,1162
2853,789,1164
2881,805,1176
2854,791,1163
2937,838,1199
2789,752,1137
2836,779,1157
2813,766,1147
2808,762,1146
2871,799,1172
2841,782,1159
2854,789,1165
2864,796,1168
2837,779,1158
2914,825,1189
2851,788,1163
2778,745,1133
2723,714,1109
2798,758,1140
2843,783,1160
2912,823,1189
2907,820,1187
2793,754,1139
2765,738,1127
2821,770,1151
2757,733,1124
2797,756,1141
2762,736,1126
2803,760,1143
2855,791,1164
2905,819,1186
2805,760,1145
2907,820,1187
2849,787,1162
2801,759,1142
2804,761,1143
2865,797,1168
2836,780,1156
2681,689,1092
2918,827,1191
2830,776,1154
2804,762,1142
2921,829,1192
2862,795,1167
2887,809,1178
2766,739,1127
2852,788,1164
2853,789,1164
2861,794,1167
2903,817,1186
2816,767,1149
2811,764,1147
2815,766,1149
2856,791,1165
2897,814,1183
2765,738,1127
2841,782,1159
2793,754,1139
2856,791,1165
2894,813,1181
3028,891,1237
2794,755,1139
2801,759,1142
2864,795,1169
2919,828,1191
2864,796,1168
2772,742,1130
2818,769,1149
2845,785,1160
2853,789,1164
2881,806,1175
2901,817,1184
2784,748,1136
2908,821,1187
2839,782,1157
2728,716,1112
2824,772,1152
2824,772,1152
2780,747,1133
2776,745,1131
2738,722,1116
2851,788,1163
2872,800,1172
2814,766,1148
2892,813,1179
2768,740,1128
2746,726,1120
3011,881,1230
2851,788,1163
2839,781,1158
2799,758,1141
2787,750,1137
2877,804,1173
2849,787,1162
2717,710,1107
2859,792,1167
2852,789,1163
2914,824,1190
2774,743,1131
2839,781,1158
2853,789,1164
2981,864,1217
2858,792,1166
2790,752,1138
2945,844,1201
2816,768,1148
2872,800,1172
2835,779,1156
2971,858,1213
2829,775,1154
2786,749,1137
2829,775,1154
2837,779,1158
2706,703,1103
2935,838,1197
2875,802,1173
2813,766,1147
2868,798,1170
2876,802,1174
2847,785,1162
2898,815,1183
2718,710,1108
2809,763,1146
2848,787,1161
2822,770,1152
2637,663,1074
2843,783,1160
2921,829,1192
2761,735,1126
2889,811,1178
2871,800,1171
2802,761,1141
2925,832,1193
2859,793,1166
2735,721,1114
2841,782,1159
2749,728,1121
2883,807,1176
