2854,789,1165
3291,944,1347
3140,855,1285
3136,853,1283
3218,902,1316
3154,865,1289
3096,830,1266
3146,860,1286
3161,868,1293
3126,847,1279
3287,943,1344
3353,980,1373
3257,923,1334
3247,918,1329
3070,816,1254
3260,926,1334
3348,978,1370
3109,839,1270
3223,904,1319
3093,829,1264
3155,865,1290
3180,879,1301
3136,854,1282
3169,873,1296
3214,899,1315
3119,844,1275
3169,873,1296
3275,935,1340
3198,890,1308
3202,892,1310
3182,880,1302
3032,793,1239
3304,952,1352
3162,869,1293
3114,841,1273
3200,891,1309
3115,841,1274
3040,798,1242
3148,861,1287
3292,945,1347
3199,890,1309
3144,858,1286
3082,822,1260
3099,833,1266
3141,857,1284
3225,906,1319
3201,892,1309
3103,834,1269
3040,798,1242
3250,920,1330
3149,861,1288
3224,905,1319
3222,903,1319
2967,755,1212
3213,898,1315
3227,907,1320
2964,753,1211
3147,860,1287
3220,903,1317
3104,835,1269
3253,922,1331
3220,903,1317
3085,824,1261
3160,868,1292
3122,846,1276
3131,851,1280
3290,943,1347
3049,803,1246
3124,848,1276
3109,838,1271
3182,881,1301
3144,858,1286
3158,866,1292
3211,897,1314
3232,909,1323
3172,875,1297
3171,874,1297
3124,847,1277
3233,911,1322
3052,805,1247
3154,864,1290
3023,788,1235
3185,882,1303
3156,865,1291
3211,897,1314
3312,957,1355
3317,959,1358
3109,838,1271
3087,826,1261
3122,845,1277
3300,949,1351
3153,864,1289
3016,784,1232
3109,838,1271
3213,898,1315
3165,871,1294
3317,960,1357
3137,854,1283
3196,888,1308
3135,853,1282
3095,831,1264
3279,937,1342
3187,884,1303
3281,939,1342
3114,841,1273
3230,908,1322
3133,852,1281
3271,932,1339
3243,916,1327
3187,884,1303
3158,867,1291
3167,872,1295
3114,841,1273
3133,852,1281
3164,870,1294
3292,945,1347
3173,875,1298
3304,951,1353
3176,876,1300
3072,816,1256
3164,870,1294
3203,893,1310
3149,863,1286
3072,817,1255
3196,888,1308
3225,905,1320
3053,805,1248
3166,872,1294
3140,856,1284
3271,934,1337
3171,874,1297
3267,930,1337
3157,866,1291
3241,914,1327
3128,849,1279
3094,829,1265
3055,807,1248
3141,857,1284
3086,824,1262
3186,883,1303
3169,873,1296
3141,856,1285
3093,828,1265
3126,848,1278
3068,814,1254
3073,817,1256
3137,854,1283
3078,820,1258
3123,847,1276
3123,846,1277
3122,845,1277
3169,873,1296
3193,887,1306
3138,855,1283
3044,799,1245
3124,848,1276
3088,825,1263
3160,868,1292
3084,823,1261
3239,914,1325
3227,907,1320
3184,881,1303
3094,829,1265
3104,837,1267
3101,833,1268
3042,799,1243
3226,906,1320
3136,853,1283
3184,881,1303
3062,810,1252
3245,917,1328
3170,874,1296
3097,832,1265
3191,886,1305
3123,846,1277
3023,789,1234
3061,810,1251
3099,832,1267
3076,819,1257
3153,864,1289
3240,914,1326
3074,817,1257
3089,826,1263
2990,768,1222
3180,879,1301
3158,868,1290
3194,887,1307
3066,813,1253
3143,858,1285
3133,852,1281
3159,867,1292
3090,827,1263
3215,900,1315
3129,850,1279
3102,834,1268
3266,930,1336
3109,838,1271
3044,800,1244
3141,857,1284
3054,806,1248
3160,868,1292
3137,854,1283
3148,860,1288
3250,920,1330
3173,875,1298
3171,875,1296
3098,832,1266
3137,855,1282
3149,862,1287
3092,828,1264
3139,856,1283
3251,920,1331
3156,865,1291
3128,850,1278
3163,870,1293
3110,838,1272
2989,768,1221
3192,886,1306
3081,822,1259
3139,856,1283
3127,849,1278
3309,955,1354
3080,821,1259
3194,888,1306
3293,945,1348
3215,899,1316
3151,863,1288
3135,853,1282
3135,853,1282
3089,827,1262
3103,835,1268
3253,922,1331
3120,844,1276
3260,926,1334
3265,930,1335
3127,849,1278
3158,866,1292
3171,875,1296
3098,832,1266
3068,814,1254
3261,926,1335
3258,925,1333
3098,831,1267
3229,908,1321
3214,899,1315
3129,850,1279
3066,813,1253
3188,884,1304
3233,909,1324
3246,918,1328
3046,801,1245
3075,818,1257
3118,843,1275
3214,899,1315
3226,906,1320
3153,864,1289
3161,868,1293
3202,892,1310
3152,863,1289
3110,838,1272
3210,897,1313
3121,844,1277
3159,868,1291
3121,845,1276
3169,872,1297
3259,925,1334
3152,863,1289
3108,838,1270
3167,871,1296
3293,945,1348
3088,826,1262
3188,885,1303
3170,874,1296
3256,924,1332
3127,849,1278
3226,906,1320
3125,847,1278
3121,846,1275
3133,852,1281
3238,913,1325
3193,887,1306
3250,920,1330
3221,903,1318
3076,819,1257
3135,853,1282
3263,928,1335
3098,832,1266
3124,848,1276
3058,808,1250
3107,836,1271
3109,838,1271
3058,809,1249
3116,842,1274
3141,856,1285
3174,876,1298
3191,886,1305
3101,833,1268
3168,872,1296
3171,874,1297
3209,895,1314
3095,830,1265
3152,863,1289
3184,881,1303
3037,797,1240
3144,858,1286
3254,922,1332
3185,882,1303
3156,865,1291
3126,848,1278
3163,869,1294
3248,919,1329
3221,904,1317
3144,858,1286
3223,904,1319
3113,841,1272
3060,809,1251
3087,825,1262
3099,832,1267
3213,899,1314
3197,889,1308
3136,854,1282
3212,898,1314
3134,853,1281
3187,883,1304
3059,809,1250
3139,856,1283
3183,882,1301
3140,856,1284
3168,872,1296
3143,858,1285
3206,895,1311
3262,926,1336
3228,906,1322
3060,810,1250
3148,861,1287
3099,833,1266
3152,864,1288
3230,909,1321
3179,879,1300
3161,868,1293
3091,827,1264
3127,849,1278
3090,827,1263
3181,880,1301
3063,811,1252
3197,889,1308
3223,904,1319
3136,853,1283
3201,892,1309
3194,888,1306
3140,856,1284
3067,814,1253
3083,822,1261
3183,881,1302
3143,857,1286
3113,841,1272
3264,928,1336
3143,858,1285
3154,863,1291
3132,852,1280
3178,878,1300
3107,836,1271
3078,820,1258
3119,844,1275
3209,896,1313
3128,849,1279
3185,883,1302
3239,913,1326
3196,890,1306
3133,852,1281
3179,878,1301
3049,803,1246
3054,806,1248
3124,846,1278
3180,880,1300
3093,829,1264
3101,833,1268
3191,886,1305
3121,845,1276
3184,882,1302
3114,840,1274
3083,823,1260
3157,866,1291
3272,933,1339
3045,801,1244
3135,853,1282
3163,869,1294
3096,830,1266
3084,823,1261
3144,858,1286
3236,912,1324
3132,851,1281
3251,921,1330
3269,931,1338
3131,851,1280
3077,820,1257
3152,863,1289
3182,881,1301
3188,884,1304
3166,871,1295
3221,903,1318
3177,878,1299
3175,876,1299
3167,872,1295
3245,917,1328
3220,903,1317
3221,903,1318
3292,944,1348
3201,891,1310
3183,881,1302
3009,780,1229
3214,899,1315
3066,813,1253
3246,918,1328
3158,867,1291
3155,866,1289
3258,924,1334
3168,873,1295
3090,827,1263
3262,927,1335
3220,902,1318
3200,890,1310
3288,942,1346
3085,825,1260
3117,843,1274
3276,935,1341
3052,805,1247
3187,883,1304
3151,863,1288
3164,870,1294
3164,870,1294
3170,874,1296
3130,849,1281
3282,939,1343
3203,892,1311
3129,850,1279
2985,766,1219
3175,877,1298
3111,840,1271
3117,842,1275
3077,819,1258
3291,944,1347
3164,870,1294
3124,847,1277
3063,811,1252
3135,853,1282
3032,794,1238
3149,862,1287
3131,851,1280
3127,848,1279
3149,861,1288
3192,887,1305
3098,831,1267
3224,905,1319
3186,883,1303
3262,928,1334
3191,886,1305
3235,911,1324
3214,900,1314
3113,840,1273
3082,822,1260
3077,820,1257
3087,826,1261
3218,902,1316
3218,901,1317
3097,832,1265
3160,868,1292
3209,896,1313
3214,899,1315
3226,906,1320
3149,861,1288
3055,807,1248
3167,871,1296
3326,965,1361
3107,836,1271
3210,897,1313
3089,827,1262
3155,865,1290
3251,920,1331
3129,849,1280
3095,829,1266
3050,805,1245
3129,850,1279
3162,869,1293
3049,803,1246
3131,851,1280
3171,875,1296
3088,827,1261
3105,837,1268
3180,880,1300
3214,899,1315
3137,855,1282
3079,820,1259
3090,827,1263
3175,877,1298
3158,867,1291
3237,912,1325
3042,799,1243
3184,881,1303
3074,818,1256
3174,875,1299
3163,870,1293
3035,795,1240
3252,921,1331
3107,838,1269
3133,852,1281
3278,936,1342
3222,904,1318
3180,879,1301
3053,806,1247
3167,871,1296
3200,891,1309
3126,848,1278
3281,939,1342
3280,938,1342
3270,932,1338
3278,936,1342
3176,877,1299
3096,831,1265
3147,860,1287
3213,899,1314
3191,886,1305
3162,869,1293
3181,880,1301
3207,895,1312
3188,883,1305
3137,854,1283
3175,876,1299
3163,869,1294
3229,908,1321
3139,855,1284
3127,849,1278
3153,864,1289
3095,831,1264
3242,915,1327
3043,800,1243
3147,860,1287
3084,823,1261
3137,854,1283
3155,865,1290
3232,910,1322
3012,782,1230
3241,914,1327
3055,807,1248
3243,916,1327
3239,914,1325
3134,852,1282
3267,930,1337
3079,820,1259
3113,840,1273
3182,880,1302
3094,829,1265
3122,846,1276
3041,799,1242
3300,949,1351
3087,825,1262
3131,851,1280
3064,812,1252
3306,953,1353
3160,868,1292
3240,914,1326
3165,870,1295
3205,896,1309
3142,857,1285
3096,830,1266
3077,819,1258
3133,852,1281
3245,917,1328
3074,818,1256
3141,856,1285
3169,873,1296
3131,851,1280
3214,900,1314
3199,890,1309
3143,858,1285
3237,912,1325
3196,888,1308
3080,821,1259
3189,884,1305
3370,990,1380
3224,905,1319
3224,905,1319
3156,864,1292
3092,829,1263
3181,879,1302
3153,864,1289
3268,932,1336
3227,907,1320
3108,838,1270
3241,914,1327
3186,883,1303
3093,829,1264
3104,836,1268
3277,935,1342
3270,931,1339
3119,844,1275
3208,896,1312
3178,878,1300
2982,764,1218
3211,898,1313
3076,819,1257
3207,895,1312
3222,904,1318
3187,883,1304
3124,847,1277
3155,865,1290
3125,847,1278
3081,822,1259
3140,857,1283
3206,894,1312
3169,874,1295
3096,831,1265
3173,875,1298
3119,843,1276
3105,836,1269
3306,952,1354
3182,880,1302
3208,896,1312
3051,804,1247
3243,916,1327
3141,856,1285
3173,875,1298
3049,803,1246
3093,829,1264
3252,921,1331
3176,876,1300
3308,953,1355
3142,857,1285
3240,914,1326
3156,866,1290
3230,908,1322
3054,806,1248
3255,923,1332
3163,869,1294
3118,843,1275
3303,951,1352
3078,821,1257
3229,907,1322
3154,864,1290
3286,941,1345
3151,863,1288
3203,893,1310
3182,881,1301
3105,835,1270
3122,845,1277
3107,836,1271
3144,858,1286
3161,868,1293
3256,923,1333
2978,761,1217
3117,843,1274
3131,850,1281
3096,831,1265
3203,892,1311
3146,859,1287
3140,856,1284
3219,902,1317
3318,959,1359
3291,945,1346
3113,842,1271
3186,883,1303
3234,910,1324
3153,864,1289
3175,876,1299
3185,882,1303
3147,860,1287
3108,838,1270
3117,842,1275
3204,893,1311
3130,851,1279
3063,811,1252
3147,860,1287
3104,835,1269
3263,928,1335
3142,857,1285
3212,898,1314
3212,898,1314
3178,879,1299
3133,853,1280
3182,881,1301
3105,836,1269
3117,842,1275
3182,881,1301
3312,956,1356
3185,882,1303
3140,856,1284
3114,841,1273
3096,830,1266
3029,792,1237
3265,928,1337
3200,891,1309
3074,817,1257
3169,873,1296
3111,839,1272
3210,897,1313
3202,892,1310
3146,860,1286
3220,903,1317
3115,842,1273
3107,838,1269
3226,906,1320
3045,801,1244
3173,877,1296
3167,872,1295
3157,866,1291
3248,918,1330
3125,847,1278
3181,881,1300
3148,860,1288
3158,867,1291
3178,878,1300
3170,873,1297
3066,813,1253
3121,845,1276
3130,850,1280
3216,901,1315
3066,813,1253
3269,931,1338
3144,858,1286
3167,872,1295
3124,846,1278
3266,929,1337
3084,823,1261
3061,811,1250
3161,868,1293
3100,832,1268
3171,874,1297
3174,876,1298
3190,885,1305
3030,792,1238
3157,866,1291
3114,841,1273
3122,846,1276
3148,861,1287
3114,841,1273
3091,827,1264
3178,878,1300
3115,841,1274
3170,874,1296
3219,902,1317
3114,841,1273
3145,860,1285
3095,830,1265
3216,900,1316
3204,894,1310
3171,874,1297
3085,824,1261
3257,924,1333
3151,863,1288
3153,864,1289
3191,886,1305
3115,843,1272
3256,924,1332
3173,876,1297
3272,932,1340
3103,834,1269
3231,910,1321
3229,908,1321
3160,867,1293
3237,913,1324
3134,853,1281
3192,886,1306
3196,889,1307
3184,881,1303
3111,839,1272
3153,864,1289
3105,835,1270
3103,835,1268
3218,902,1316
3137,854,1283
3294,946,1348
3275,935,1340
3213,898,1315
3164,870,1294
3251,921,1330
3309,955,1354
3210,897,1313
3135,853,1282
3088,826,1262
3261,927,1334
3087,825,1262
3184,882,1302
3131,851,1280
3178,878,1300
3196,889,1307
3113,841,1272
3231,909,1322
3204,893,1311
3211,897,1314
3270,931,1339
3131,851,1280
3173,875,1298
3295,946,1349
3163,870,1293
3160,868,1292
3084,824,1260
3159,868,1291
3065,812,1253
3076,819,1257
3238,914,1324
3151,862,1289
3207,895,1312
3067,815,1252
3289,943,1346
3154,864,1290
3283,939,1344
3152,863,1289
3159,867,1292
3286,942,1344
3164,870,1294
3007,779,1228
3087,825,1262
3218,902,1316
3115,841,1274
3166,871,1295
3075,818,1257
3162,869,1293
3203,893,1310
3158,867,1291
3240,915,1325
3083,823,1260
3164,869,1295
3251,921,1330
3065,812,1253
3156,865,1291
3108,837,1271
3186,883,1303
3128,850,1278
3104,835,1269
3075,817,1258
3207,896,1311
3108,837,1271
3192,886,1306
3164,871,1293
3118,843,1275
2973,759,1214
3262,927,1335
3253,922,1331
3037,797,1240
3193,887,1306
3087,825,1262
3138,855,1283
3075,819,1256
3154,863,1291
3129,849,1280
3177,877,1300
3240,915,1325
3170,874,1296
3233,911,1322
3208,895,1313
3074,818,1256
3098,832,1266
3030,793,1237
3234,911,1323
3123,846,1277
3045,800,1245
3193,887,1306
3104,835,1269
3102,834,1268
3195,888,1307
3149,862,1287
3126,848,1278
3222,903,1319
3186,883,1303
3313,956,1357
3020,786,1234
3139,856,1283
3159,867,1292
3131,850,1281
3125,847,1278
3174,877,1297
3171,874,1297
3070,815,1255
3196,888,1308
3005,778,1227
3241,915,1326
3219,901,1318
3197,889,1308
3089,826,1263
3205,895,1310
3207,895,1312
3221,903,1318
3193,887,1306
3131,850,1281
3147,860,1287
3114,841,1273
3166,871,1295
3228,908,1320
3156,865,1291
3267,931,1336
3165,871,1294
3205,894,1311
3071,816,1255
3108,838,1270
3228,907,1321
3075,818,1257
3058,809,1249
3146,860,1286
3232,910,1322
3260,926,1334
3167,871,1296
3190,885,1305
3042,799,1243
3182,881,1301
3110,839,1271
3102,834,1268
3170,873,1297
2985,766,1219
3112,840,1272
3339,971,1368
3057,807,1250
3205,894,1311
3237,912,1325
3140,856,1284
3199,891,1308
3211,897,1314
3327,965,1362
3211,898,1313
3138,856,1282
3172,874,1298
3187,883,1304
3277,936,1341
3254,922,1332
3168,873,1295
3178,878,1300
3168,873,1295
3215,899,1316
3245,916,1329
3170,873,1297
3169,873,1296
3221,903,1318
3261,926,1335
3232,909,1323
3198,890,1308
3161,868,1293
3231,909,1322
3133,852,1281
3282,939,1343
3074,818,1256
3203,893,1310
3206,894,1312
3169,873,1296
3057,808,1249
3174,876,1298
3195,888,1307
3142,856,1286
3181,880,1301
3112,840,1272
3123,846,1277
3084,824,1260
3131,852,1279
3172,875,1297
3169,873,1296
3223,904,1319
3112,840,1272
3172,875,1297
3270,931,1339
3195,888,1307
3182,880,1302
3227,907,1320
3105,836,1269
3274,934,1340
3269,931,1338
3210,897,1313
3134,852,1282
3183,881,1302
3206,895,1311
3220,903,1317
3089,826,1263
3242,916,1326
3165,870,1295
3139,856,1283
3164,870,1294
3173,875,1298
3149,862,1287
3056,807,1249
3194,888,1306
3152,862,1290
3115,841,1274
3189,884,1305
3154,864,1290
3166,870,1296
3124,847,1277
3220,903,1317
3254,922,1332
3149,862,1287
3075,819,1256
3118,844,1274
3210,897,1313
3267,930,1337
3165,871,1294
3263,928,1335
3116,842,1274
3195,888,1307
3205,894,1311
3120,845,1275
3221,903,1318
3137,854,1283
3182,880,1302
3227,907,1320
